material_id;topo_class;sub_class;cross_type
mp-13510;SM*;ESFD†;Point
mp-13683;TI*;NLC†;
mp-1391;SM*;ESFD†;Point
mp-14090;TI*;SEBR†;
mp-14765;TI*;SEBR†;
mp-14969;SM*;ESFD†;Point
mp-15607;SM*;ES†;Line
mp-15622;trivial*;LCEBR†;
mp-15639;SM*;ESFD†;Point
mp-15651;SM*;ES†;Line
mp-159;SM*;ESFD†;Point
mp-15986;SM*;ES†;Line
mp-16370;SM*;ES†;Line
mp-16523;SM*;ESFD†;Point
mp-1796;TI*;NLC†;
mp-18217;trivial*;LCEBR†;
mp-18712;SM*;ES†;Line
mp-18748;SM*;ESFD†;Point
mp-18895;SM*;ES†;Plane
mp-19169;TI*;SEBR†;
mp-20077;TI*;NLC†;
mp-20097;SM*;ESFD†;Point
mp-20134;trivial*;LCEBR†;
mp-20328;SM*;ESFD†;Point
mp-2034;TI*;NLC†;
mp-20426;SM*;ESFD†;Point
mp-20440;SM*;ESFD†;Point
mp-20463;trivial*;LCEBR†;
mp-20485;TI*;SEBR†;
mp-20493;trivial*;LCEBR†;
mp-2072;trivial*;LCEBR†;
mp-20738;TI*;SEBR†;
mp-20800;TI*;SEBR†;
mp-21289;SM*;ESFD†;Point
mp-21436;SM*;ESFD†;Point
mp-21849;SM*;ESFD†;Point
mp-22284;SM*;ES†;Plane
mp-22481;SM*;ESFD†;Point
mp-22637;TI*;NLC†;
mp-22811;TI*;SEBR†;
mp-22880;trivial*;LCEBR†;
mp-22982;trivial*;LCEBR†;
mp-23045;trivial*;LCEBR†;
mp-23048;SM*;ESFD†;Point
mp-23237;trivial*;LCEBR†;
mp-23485;trivial*;LCEBR†;
mp-2365;SM*;ESFD†;Point
mp-24608;trivial*;LCEBR†;
mp-24728;SM*;ESFD†;Point
mp-2523;SM*;ES†;Line
mp-2546;SM*;ESFD†;Point
mp-27205;trivial*;LCEBR†;
mp-27227;trivial*;LCEBR†;
mp-27272;trivial*;LCEBR†;
mp-2735;SM*;ESFD†;Point
mp-28253;trivial*;LCEBR†;
mp-28508;trivial*;LCEBR†;
mp-28517;trivial*;LCEBR†;
mp-28835;SM*;ESFD†;Point
mp-28855;trivial*;LCEBR†;
mp-29076;SM*;ES†;Line
mp-29209;SM*;ES†;Line
mp-29234;trivial*;LCEBR†;
mp-29352;trivial*;LCEBR†;
mp-29504;trivial*;LCEBR†;
mp-29641;TI*;SEBR†;
mp-29803;TI*;SEBR†;
mp-30273;trivial*;LCEBR†;
mp-3047;trivial*;LCEBR†;
mp-30506;SM*;ES†;Line
mp-30711;TI*;SEBR†;
mp-30728;SM*;ES†;Line
mp-30874;SM*;ES†;Line
mp-30927;trivial*;LCEBR†;
mp-3106;SM*;ESFD†;Point
mp-31095;trivial*;LCEBR†;
mp-3307;trivial*;LCEBR†;
mp-3726;SM*;ESFD†;Point
mp-391;SM*;ESFD†;Point
mp-4262;trivial*;LCEBR†;
mp-4492;SM*;ESFD†;Point
mp-4692;SM*;ES†;Line
mp-4738;SM*;ES†;Line
mp-4941;trivial*;LCEBR†;
mp-504818;SM*;ESFD†;Point
mp-504867;trivial*;LCEBR†;
mp-505544;SM*;ESFD†;Point
mp-505598;SM*;ES†;Line
mp-5178;SM*;ESFD†;Point
mp-541032;trivial*;LCEBR†;
mp-541937;SM*;ES†;Line
mp-5468;trivial*;LCEBR†;
mp-546910;SM*;ESFD†;Point
mp-554648;trivial*;LCEBR†;
mp-5553;TI*;SEBR†;
mp-555359;SM*;ESFD†;Point
mp-555512;trivial*;LCEBR†;
mp-555750;TI*;NLC†;
mp-555790;trivial*;LCEBR†;
mp-556866;trivial*;LCEBR†;
mp-557225;trivial*;LCEBR†;
mp-557673;trivial*;LCEBR†;
mp-557754;trivial*;LCEBR†;
mp-557903;SM*;ES†;Line
mp-558033;trivial*;LCEBR†;
mp-558325;trivial*;LCEBR†;
mp-558393;trivial*;LCEBR†;
mp-559348;trivial*;LCEBR†;
mp-559627;trivial*;LCEBR†;
mp-559635;SM*;ESFD†;Point
mp-560176;trivial*;LCEBR†;
mp-567752;trivial*;LCEBR†;
mp-568865;trivial*;LCEBR†;
mp-569309;SM*;ESFD†;Point
mp-570062;TI*;NLC†;
mp-570451;TI*;NLC†;
mp-571382;TI*;SEBR†;
mp-573909;trivial*;LCEBR†;
mp-5767;SM*;ESFD†;Point
mp-5831;SM*;ESFD†;Point
mp-5839;SM*;ESFD†;Point
mp-601852;TI*;NLC†;
mp-602328;TI*;NLC†;
mp-607223;SM*;ESFD†;Point
mp-635426;SM*;ESFD†;Point
mp-6358;trivial*;LCEBR†;
mp-636232;SM*;ESFD†;Point
mp-636934;trivial*;LCEBR†;
mp-637614;trivial*;LCEBR†;
mp-652180;TI*;NLC†;
mp-672187;SM*;ES†;Line
mp-6779;SM*;ESFD†;Point
mp-6969;SM*;ESFD†;Point
mp-697181;trivial*;LCEBR†;
mp-6987;trivial*;LCEBR†;
mp-7012;trivial*;LCEBR†;
mp-7466;trivial*;LCEBR†;
mp-8232;trivial*;LCEBR†;
mp-8393;trivial*;LCEBR†;
mp-8475;SM*;ESFD†;Point
mp-8573;SM*;ESFD†;Point
mp-9297;trivial*;LCEBR†;
mp-9394;SM*;ES†;Line
mp-9475;trivial*;LCEBR†;
mp-9687;trivial*;LCEBR†;
mp-9819;trivial*;LCEBR†;
mp-1006146;SM*;ESFD†;Point
mp-1006223;SM*;ESFD†;Point
mp-10065;TI*;SEBR†;
mp-1008601;TI*;SEBR†;
mp-1017;SM*;ES†;Line
mp-1018148;SM*;ESFD†;Point
mp-1018723;SM*;ES†;Line
mp-1018731;TI*;SEBR†;
mp-1019362;SM*;ESFD†;Point
mp-10194;SM*;ESFD†;Point
mp-1019734;trivial*;LCEBR†;
mp-10320;SM*;ESFD†;Point
mp-1047;trivial*;LCEBR†;
mp-10486;trivial*;LCEBR†;
mp-10667;trivial*;LCEBR†;
mp-10735;SM*;ESFD†;Point
mp-10796;trivial*;LCEBR†;
mp-10844;SM*;ESFD†;Point
mp-11217;TI*;SEBR†;
mp-11294;SM*;ES†;Line
mp-11560;trivial*;LCEBR†;
mp-12813;SM*;ESFD†;Point
mp-13042;trivial*;LCEBR†;
mp-13133;trivial*;LCEBR†;
mp-13339;SM*;ESFD†;Point
mp-1339;TI*;SEBR†;
mp-13504;SM*;ESFD†;Point
mp-15297;TI*;SEBR†;
mp-15549;trivial*;LCEBR†;
mp-16052;SM*;ES†;Line
mp-16481;SM*;ES†;Line
mp-1684;SM*;ESFD†;Point
mp-1747;trivial*;LCEBR†;
mp-17977;SM*;ESFD†;Point
mp-18247;trivial*;LCEBR†;
mp-18373;trivial*;LCEBR†;
mp-18750;SM*;ESFD†;Point
mp-18769;SM*;ES†;Plane
mp-18999;SM*;ESFD†;Point
mp-19187;SM*;ESFD†;Point
mp-19380;trivial*;LCEBR†;
mp-19384;SM*;ES†;Line
mp-19986;trivial*;LCEBR†;
mp-20010;SM*;ESFD†;Point
mp-20034;SM*;ES†;Line
mp-2031;SM*;ESFD†;Point
mp-21248;TI*;NLC†;
mp-21422;SM*;ES†;Line
mp-21503;TI*;SEBR†;
mp-21844;SM*;ESFD†;Point
mp-22440;TI*;NLC†;
mp-22922;trivial*;LCEBR†;
mp-22968;trivial*;LCEBR†;
mp-22994;trivial*;LCEBR†;
mp-22999;trivial*;LCEBR†;
mp-232;SM*;ESFD†;Point
mp-23309;trivial*;LCEBR†;
mp-23495;trivial*;LCEBR†;
mp-23505;trivial*;LCEBR†;
mp-2354;TI*;SEBR†;
mp-24488;trivial*;LCEBR†;
mp-2490;trivial*;LCEBR†;
mp-2576;trivial*;LCEBR†;
mp-27317;trivial*;LCEBR†;
mp-2743;SM*;ESFD†;Point
mp-27559;trivial*;LCEBR†;
mp-27606;TI*;NLC†;
mp-28;TI*;SEBR†;
mp-28002;TI*;SEBR†;
mp-28014;trivial*;LCEBR†;
mp-28072;trivial*;LCEBR†;
mp-28171;trivial*;LCEBR†;
mp-28741;trivial*;LCEBR†;
mp-28838;trivial*;LCEBR†;
mp-29236;trivial*;LCEBR†;
mp-2924;SM*;ESFD†;Point
mp-29514;trivial*;LCEBR†;
mp-30404;SM*;ESFD†;Point
mp-30801;SM*;ES†;Line
mp-31191;SM*;ESFD†;Point
mp-31219;SM*;ES†;Line
mp-3125;trivial*;LCEBR†;
mp-31288;SM*;ES†;Line
mp-3164;trivial*;LCEBR†;
mp-3286;SM*;ES†;Line
mp-3494;SM*;ESFD†;Point
mp-3758;SM*;ESFD†;Point
mp-3772;trivial*;LCEBR†;
mp-3996;trivial*;LCEBR†;
mp-404;SM*;ESFD†;Point
mp-4152;SM*;ESFD†;Point
mp-4323;TI*;SEBR†;
mp-4924;SM*;ESFD†;Point
mp-4961;trivial*;LCEBR†;
mp-505213;SM*;ESFD†;Point
mp-505628;SM*;ESFD†;Point
mp-5083;TI*;SEBR†;
mp-510508;SM*;ESFD†;Point
mp-542207;SM*;ESFD†;Point
mp-542302;trivial*;LCEBR†;
mp-554346;trivial*;LCEBR†;
mp-554491;trivial*;LCEBR†;
mp-554774;trivial*;LCEBR†;
mp-555370;SM*;ESFD†;Point
mp-556223;trivial*;LCEBR†;
mp-558368;trivial*;LCEBR†;
mp-558724;trivial*;LCEBR†;
mp-559044;trivial*;LCEBR†;
mp-559270;trivial*;LCEBR†;
mp-5601;trivial*;LCEBR†;
mp-570019;trivial*;LCEBR†;
mp-571090;TI*;SEBR†;
mp-571233;SM*;ESFD†;Point
mp-571433;trivial*;LCEBR†;
mp-571506;TI*;NLC†;
mp-5887;SM*;ES†;Plane
mp-605839;SM*;ESFD†;Point
mp-613052;TI*;SEBR†;
mp-616501;TI*;SEBR†;
mp-624417;trivial*;LCEBR†;
mp-626449;trivial*;LCEBR†;
mp-644221;trivial*;LCEBR†;
mp-650929;trivial*;LCEBR†;
mp-680674;trivial*;LCEBR†;
mp-754118;trivial*;LCEBR†;
mp-770968;trivial*;LCEBR†;
mp-7875;trivial*;LCEBR†;
mp-8222;SM*;ESFD†;Point
mp-8390;SM*;ESFD†;Point
mp-8667;trivial*;LCEBR†;
mp-8946;trivial*;LCEBR†;
mp-9060;SM*;ESFD†;Point
mp-9186;trivial*;LCEBR†;
mp-9208;SM*;ESFD†;Point
mp-9257;TI*;SEBR†;
mp-95;SM*;ESFD†;Point
mp-9565;trivial*;LCEBR†;
mp-9566;trivial*;LCEBR†;
mp-971914;SM*;ESFD†;Point
mp-975663;SM*;ESFD†;Point
mp-976584;SM*;ESFD†;Point
mp-10096;trivial*;LCEBR†;
mp-1018147;SM*;ESFD†;Point
mp-1018651;trivial*;LCEBR†;
mp-1018799;SM*;ESFD†;Point
mp-10445;SM*;ES†;Line
mp-11102;TI*;NLC†;
mp-11299;TI*;SEBR†;
mp-11383;SM*;ESFD†;Point
mp-11472;SM*;ES†;Line
mp-11531;SM*;ESFD†;Point
mp-1170;trivial*;LCEBR†;
mp-12776;SM*;ESFD†;Point
mp-12778;SM*;ESFD†;Point
mp-1279;SM*;ES†;Line
mp-1345;trivial*;LCEBR†;
mp-13862;SM*;ESFD†;Point
mp-1444;TI*;NLC†;
mp-14653;SM*;ESFD†;Point
mp-1556;TI*;SEBR†;
mp-16036;SM*;ES†;Line
mp-17024;trivial*;LCEBR†;
mp-17185;trivial*;LCEBR†;
mp-17282;trivial*;LCEBR†;
mp-18852;trivial*;LCEBR†;
mp-1890;trivial*;LCEBR†;
mp-19866;TI*;NLC†;
mp-20145;SM*;ESFD†;Point
mp-20155;SM*;ESFD†;Point
mp-20357;SM*;ESFD†;Point
mp-20639;SM*;ESFD†;Point
mp-20668;SM*;ES†;Line
mp-20669;SM*;ES†;Plane
mp-21014;SM*;ES†;Line
mp-22056;SM*;ESFD†;Point
mp-22310;trivial*;LCEBR†;
mp-22360;SM*;ES†;Line
mp-2278;trivial*;LCEBR†;
mp-23131;trivial*;LCEBR†;
mp-2317;SM*;ESFD†;Point
mp-23486;SM*;ES†;Line
mp-2507;trivial*;LCEBR†;
mp-27397;trivial*;LCEBR†;
mp-27469;SM*;ESFD†;Point
mp-28406;trivial*;LCEBR†;
mp-28413;trivial*;LCEBR†;
mp-28419;trivial*;LCEBR†;
mp-28467;SM*;ESFD†;Point
mp-28606;trivial*;LCEBR†;
mp-28893;SM*;ES†;Line
mp-28920;trivial*;LCEBR†;
mp-29005;SM*;ES†;Plane
mp-29417;trivial*;LCEBR†;
mp-29709;trivial*;LCEBR†;
mp-29866;trivial*;LCEBR†;
mp-29941;SM*;ES†;Line
mp-30466;SM*;ESFD†;Point
mp-30558;trivial*;LCEBR†;
mp-30645;SM*;ESFD†;Point
mp-3927;SM*;ES†;Line
mp-4165;trivial*;LCEBR†;
mp-4497;trivial*;LCEBR†;
mp-4846;SM*;ESFD†;Point
mp-4950;trivial*;LCEBR†;
mp-4993;SM*;ESFD†;Point
mp-510073;trivial*;LCEBR†;
mp-5385;SM*;ESFD†;Point
mp-5400;SM*;ES†;Line
mp-541083;trivial*;LCEBR†;
mp-542496;SM*;ESFD†;Point
mp-5501;SM*;ESFD†;Point
mp-554238;trivial*;LCEBR†;
mp-554310;trivial*;LCEBR†;
mp-555272;trivial*;LCEBR†;
mp-556014;trivial*;LCEBR†;
mp-556046;trivial*;LCEBR†;
mp-557274;trivial*;LCEBR†;
mp-559144;trivial*;LCEBR†;
mp-561203;trivial*;LCEBR†;
mp-561647;trivial*;LCEBR†;
mp-5627;SM*;ESFD†;Point
mp-567498;trivial*;LCEBR†;
mp-567503;trivial*;LCEBR†;
mp-568062;SM*;ESFD†;Point
mp-5683;TI*;SEBR†;
mp-568666;trivial*;LCEBR†;
mp-568742;trivial*;LCEBR†;
mp-569380;trivial*;LCEBR†;
mp-569416;trivial*;LCEBR†;
mp-569824;trivial*;LCEBR†;
mp-5700;SM*;ESFD†;Point
mp-570196;SM*;ES†;Line
mp-570211;trivial*;LCEBR†;
mp-570844;trivial*;LCEBR†;
mp-570896;SM*;ES†;Line
mp-570990;SM*;ESFD†;Point
mp-571296;SM*;ES†;Line
mp-571526;trivial*;LCEBR†;
mp-601195;SM*;ESFD†;Point
mp-607450;trivial*;LCEBR†;
mp-616468;trivial*;LCEBR†;
mp-634812;trivial*;LCEBR†;
mp-64;trivial*;LCEBR†;
mp-644101;trivial*;LCEBR†;
mp-680093;trivial*;LCEBR†;
mp-697136;trivial*;LCEBR†;
mp-735523;SM*;ESFD†;Point
mp-7424;SM*;ESFD†;Point
mp-7436;trivial*;LCEBR†;
mp-743614;trivial*;LCEBR†;
mp-755416;TI*;NLC†;
mp-7881;TI*;SEBR†;
mp-7979;trivial*;LCEBR†;
mp-8285;trivial*;LCEBR†;
mp-8436;TI*;NLC†;
mp-849325;trivial*;LCEBR†;
mp-867373;SM*;ESFD†;Point
mp-8751;trivial*;LCEBR†;
mp-88;SM*;ES†;Line
mp-8958;trivial*;LCEBR†;
mp-9027;TI*;SEBR†;
mp-9391;SM*;ESFD†;Point
mp-972408;SM*;ESFD†;Point
mp-973675;SM*;ESFD†;Point
mp-978091;SM*;ES†;Line
mp-985558;TI*;NLC†;
mp-1002104;SM*;ESFD†;Point
mp-10152;SM*;ESFD†;Point
mp-1018118;SM*;ESFD†;Point
mp-1033;TI*;SEBR†;
mp-10383;trivial*;LCEBR†;
mp-10892;SM*;ES†;Line
mp-1164;SM*;ES†;Line
mp-11965;SM*;ES†;Line
mp-12118;SM*;ESFD†;Point
mp-12387;SM*;ESFD†;Point
mp-12748;TI*;SEBR†;
mp-13211;trivial*;LCEBR†;
mp-133;SM*;ESFD†;Point
mp-13311;SM*;ESFD†;Point
mp-1336;SM*;ES†;Line
mp-13554;trivial*;LCEBR†;
mp-14476;trivial*;LCEBR†;
mp-14549;SM*;ESFD†;Point
mp-14726;trivial*;LCEBR†;
mp-15789;SM*;ESFD†;Point
mp-16504;SM*;ESFD†;Point
mp-16930;trivial*;LCEBR†;
mp-1709;SM*;ES†;Line
mp-17102;SM*;ESFD†;Point
mp-1749;SM*;ES†;Line
mp-1756;SM*;ES†;Line
mp-17893;TI*;NLC†;
mp-19045;SM*;ESFD†;Point
mp-19123;trivial*;LCEBR†;
mp-19387;trivial*;LCEBR†;
mp-19400;SM*;ESFD†;Point
mp-19792;trivial*;LCEBR†;
mp-19904;SM*;ESFD†;Point
mp-19913;trivial*;LCEBR†;
mp-19929;SM*;ESFD†;Point
mp-20425;SM*;ESFD†;Point
mp-2058;SM*;ES†;Plane
mp-20863;SM*;ESFD†;Point
mp-21343;SM*;ES†;Line
mp-21372;SM*;ESFD†;Point
mp-21910;SM*;ESFD†;Point
mp-22053;trivial*;LCEBR†;
mp-22067;SM*;ESFD†;Point
mp-22147;trivial*;LCEBR†;
mp-22150;SM*;ESFD†;Point
mp-224;trivial*;LCEBR†;
mp-2247;trivial*;LCEBR†;
mp-22595;SM*;ESFD†;Point
mp-22604;trivial*;LCEBR†;
mp-22760;SM*;ESFD†;Point
mp-23126;trivial*;LCEBR†;
mp-23178;trivial*;LCEBR†;
mp-23210;trivial*;LCEBR†;
mp-2333;TI*;SEBR†;
mp-23364;trivial*;LCEBR†;
mp-23398;trivial*;LCEBR†;
mp-23750;trivial*;LCEBR†;
mp-23818;trivial*;LCEBR†;
mp-23859;trivial*;LCEBR†;
mp-2413;SM*;ESFD†;Point
mp-2511;trivial*;LCEBR†;
mp-2706;trivial*;LCEBR†;
mp-27471;trivial*;LCEBR†;
mp-27635;trivial*;LCEBR†;
mp-27716;trivial*;LCEBR†;
mp-27726;trivial*;LCEBR†;
mp-29337;trivial*;LCEBR†;
mp-29428;trivial*;LCEBR†;
mp-29484;trivial*;LCEBR†;
mp-29794;trivial*;LCEBR†;
mp-30457;trivial*;LCEBR†;
mp-30592;SM*;ESFD†;Point
mp-3182;TI*;NLC†;
mp-3481;trivial*;LCEBR†;
mp-4264;trivial*;LCEBR†;
mp-4471;trivial*;LCEBR†;
mp-463;trivial*;LCEBR†;
mp-4667;SM*;ESFD†;Point
mp-4742;SM*;ESFD†;Point
mp-4841;trivial*;LCEBR†;
mp-489;SM*;ESFD†;Point
mp-505622;SM*;ESFD†;Point
mp-5129;SM*;ESFD†;Point
mp-541451;trivial*;LCEBR†;
mp-541826;trivial*;LCEBR†;
mp-541856;SM*;ES†;Line
mp-542812;trivial*;LCEBR†;
mp-542816;SM*;ESFD†;Point
mp-5470;trivial*;LCEBR†;
mp-550306;SM*;ESFD†;Point
mp-5508;TI*;SEBR†;
mp-553243;trivial*;LCEBR†;
mp-554318;trivial*;LCEBR†;
mp-555166;trivial*;LCEBR†;
mp-555580;trivial*;LCEBR†;
mp-555855;SM*;ES†;Line
mp-557997;trivial*;LCEBR†;
mp-561112;trivial*;LCEBR†;
mp-563025;trivial*;LCEBR†;
mp-567636;trivial*;LCEBR†;
mp-567727;SM*;ESFD†;Point
mp-568328;trivial*;LCEBR†;
mp-568830;SM*;ESFD†;Point
mp-569454;trivial*;LCEBR†;
mp-570163;SM*;ES†;Line
mp-570801;SM*;ESFD†;Point
mp-573548;SM*;ESFD†;Point
mp-579;SM*;ESFD†;Point
mp-604119;trivial*;LCEBR†;
mp-624214;trivial*;LCEBR†;
mp-6318;trivial*;LCEBR†;
mp-635;SM*;ESFD†;Point
mp-6443;SM*;ES†;Line
mp-6499;trivial*;LCEBR†;
mp-672257;TI*;SEBR†;
mp-680530;SM*;ES†;Line
mp-700;trivial*;LCEBR†;
mp-7131;SM*;ESFD†;Point
mp-752414;trivial*;LCEBR†;
mp-757836;trivial*;LCEBR†;
mp-758907;SM*;ESFD†;Point
mp-7604;trivial*;LCEBR†;
mp-8220;trivial*;LCEBR†;
mp-8311;trivial*;LCEBR†;
mp-8357;trivial*;LCEBR†;
mp-839;SM*;ESFD†;Point
mp-8945;trivial*;LCEBR†;
mp-974434;trivial*;LCEBR†;
mp-9755;trivial*;LCEBR†;
mp-998918;SM*;ESFD†;Point
mp-999502;TI*;NLC†;
mp-10108;SM*;ESFD†;Point
mp-1018739;SM*;ESFD†;Point
mp-1081;SM*;ESFD†;Point
mp-10870;SM*;ESFD†;Point
mp-10891;SM*;ESFD†;Point
mp-11101;SM*;ES†;Plane
mp-11342;trivial*;LCEBR†;
mp-11407;SM*;ESFD†;Point
mp-11533;SM*;ESFD†;Point
mp-11562;SM*;ES†;Line
mp-11583;trivial*;LCEBR†;
mp-12010;trivial*;LCEBR†;
mp-12058;SM*;ES†;Line
mp-12083;SM*;ESFD†;Point
mp-12626;trivial*;LCEBR†;
mp-12644;trivial*;LCEBR†;
mp-1265;trivial*;LCEBR†;
mp-12665;SM*;ESFD†;Point
mp-12754;TI*;NLC†;
mp-12769;SM*;ESFD†;Point
mp-13548;trivial*;LCEBR†;
mp-13800;trivial*;LCEBR†;
mp-1410;SM*;ESFD†;Point
mp-148;TI*;SEBR†;
mp-1481;TI*;SEBR†;
mp-14853;trivial*;LCEBR†;
mp-15178;trivial*;LCEBR†;
mp-15319;TI*;NLC†;
mp-1547;SM*;ES†;Line
mp-1554;trivial*;LCEBR†;
mp-15695;SM*;ES†;Line
mp-1571;SM*;ESFD†;Point
mp-15787;SM*;ESFD†;Point
mp-16043;SM*;ES†;Line
mp-170;SM*;ESFD†;Point
mp-17288;trivial*;LCEBR†;
mp-17660;trivial*;LCEBR†;
mp-17666;trivial*;LCEBR†;
mp-17911;trivial*;LCEBR†;
mp-18905;trivial*;LCEBR†;
mp-1897;trivial*;LCEBR†;
mp-19039;trivial*;LCEBR†;
mp-1955;SM*;ESFD†;Point
mp-19743;SM*;ESFD†;Point
mp-19765;trivial*;LCEBR†;
mp-19777;SM*;ESFD†;Point
mp-19989;SM*;ESFD†;Point
mp-20256;trivial*;LCEBR†;
mp-20622;trivial*;LCEBR†;
mp-20740;trivial*;LCEBR†;
mp-20760;SM*;ESFD†;Point
mp-2082;SM*;ESFD†;Point
mp-20832;trivial*;LCEBR†;
mp-21170;SM*;ES†;Line
mp-21381;SM*;ES†;Line
mp-21850;SM*;ES†;Line
mp-22036;SM*;ES†;Plane
mp-2207;SM*;ESFD†;Point
mp-22072;SM*;ES†;Plane
mp-22323;trivial*;LCEBR†;
mp-22396;TI*;NLC†;
mp-22469;SM*;ESFD†;Point
mp-22489;SM*;ES†;Plane
mp-22628;trivial*;LCEBR†;
mp-22971;trivial*;LCEBR†;
mp-23052;trivial*;LCEBR†;
mp-23059;trivial*;LCEBR†;
mp-23099;TI*;NLC†;
mp-23146;trivial*;LCEBR†;
mp-23160;trivial*;LCEBR†;
mp-23167;trivial*;LCEBR†;
mp-23260;trivial*;LCEBR†;
mp-2337;SM*;ESFD†;Point
mp-248;SM*;ESFD†;Point
mp-2614;SM*;ESFD†;Point
mp-27507;trivial*;LCEBR†;
mp-2763;TI*;SEBR†;
mp-27638;trivial*;LCEBR†;
mp-27948;TI*;SEBR†;
mp-28179;trivial*;LCEBR†;
mp-28282;SM*;ES†;Line
mp-28405;trivial*;LCEBR†;
mp-28516;TI*;NLC†;
mp-28665;TI*;NLC†;
mp-28878;SM*;ESFD†;Point
mp-2998;trivial*;LCEBR†;
mp-30367;TI*;NLC†;
mp-30491;SM*;ES†;Line
mp-30582;SM*;ESFD†;Point
mp-30750;TI*;NLC†;
mp-31039;trivial*;LCEBR†;
mp-31215;TI*;NLC†;
mp-31258;TI*;SEBR†;
mp-3128;SM*;ESFD†;Point
mp-3324;trivial*;LCEBR†;
mp-374;SM*;ES†;Line
mp-3813;trivial*;LCEBR†;
mp-3881;trivial*;LCEBR†;
mp-4090;SM*;ES†;Line
mp-4122;trivial*;LCEBR†;
mp-4208;trivial*;LCEBR†;
mp-445;TI*;SEBR†;
mp-4520;SM*;ESFD†;Point
mp-4521;SM*;ESFD†;Point
mp-4571;trivial*;LCEBR†;
mp-4656;SM*;ESFD†;Point
mp-4917;trivial*;LCEBR†;
mp-4990;SM*;ESFD†;Point
mp-504667;trivial*;LCEBR†;
mp-504909;SM*;ES†;Plane
mp-505693;SM*;ESFD†;Point
mp-5078;trivial*;LCEBR†;
mp-510262;SM*;ESFD†;Point
mp-510378;SM*;ESFD†;Point
mp-510404;TI*;SEBR†;
mp-510430;trivial*;LCEBR†;
mp-510453;SM*;ES†;Line
mp-510605;SM*;ESFD†;Point
mp-5190;TI*;SEBR†;
mp-5381;SM*;ESFD†;Point
mp-5394;trivial*;LCEBR†;
mp-541913;trivial*;LCEBR†;
mp-549;TI*;SEBR†;
mp-552234;trivial*;LCEBR†;
mp-552992;SM*;ESFD†;Point
mp-557762;TI*;SEBR†;
mp-5618;trivial*;LCEBR†;
mp-570506;trivial*;LCEBR†;
mp-570822;SM*;ESFD†;Point
mp-574822;trivial*;LCEBR†;
mp-5792;SM*;ESFD†;Point
mp-607111;TI*;NLC†;
mp-618991;trivial*;LCEBR†;
mp-622620;TI*;NLC†;
mp-647520;SM*;ES†;Line
mp-6653;SM*;ESFD†;Point
mp-669692;SM*;ESFD†;Point
mp-672248;trivial*;LCEBR†;
mp-696651;trivial*;LCEBR†;
mp-696949;trivial*;LCEBR†;
mp-707138;trivial*;LCEBR†;
mp-8313;trivial*;LCEBR†;
mp-8458;SM*;ESFD†;Point
mp-849371;trivial*;LCEBR†;
mp-8507;trivial*;LCEBR†;
mp-8601;TI*;SEBR†;
mp-865095;trivial*;LCEBR†;
mp-889;TI*;SEBR†;
mp-9676;trivial*;LCEBR†;
mp-9693;trivial*;LCEBR†;
mp-973529;trivial*;LCEBR†;
mp-974437;SM*;ES†;Line
mp-975655;SM*;ESFD†;Point
mp-978016;SM*;ESFD†;Point
mp-10040;SM*;ESFD†;Point
mp-10162;SM*;ESFD†;Point
mp-1018086;TI*;NLC†;
mp-1018763;SM*;ESFD†;Point
mp-1018809;trivial*;LCEBR†;
mp-1018896;SM*;ES†;Line
mp-1019360;SM*;ESFD†;Point
mp-10198;SM*;ESFD†;Point
mp-10212;SM*;ESFD†;Point
mp-10746;SM*;ESFD†;Point
mp-1093;TI*;SEBR†;
mp-1108;SM*;ESFD†;Point
mp-11435;SM*;ES†;Line
mp-11875;trivial*;LCEBR†;
mp-12205;trivial*;LCEBR†;
mp-12406;TI*;NLC†;
mp-12525;trivial*;LCEBR†;
mp-12815;SM*;ES†;Line
mp-13026;TI*;NLC†;
mp-1395;SM*;ESFD†;Point
mp-15079;trivial*;LCEBR†;
mp-15669;TI*;SEBR†;
mp-16032;SM*;ES†;Line
mp-1627;TI*;NLC†;
mp-16358;SM*;ES†;Line
mp-16501;SM*;ESFD†;Point
mp-16687;SM*;ESFD†;Point
mp-17407;SM*;ESFD†;Point
mp-17524;trivial*;LCEBR†;
mp-17942;SM*;ES†;Plane
mp-1868;SM*;ES†;Plane
mp-18890;trivial*;LCEBR†;
mp-19128;SM*;ESFD†;Point
mp-19431;trivial*;LCEBR†;
mp-19712;trivial*;LCEBR†;
mp-19782;SM*;ESFD†;Point
mp-2000;SM*;ESFD†;Point
mp-20303;SM*;ESFD†;Point
mp-20907;SM*;ESFD†;Point
mp-21271;TI*;NLC†;
mp-21490;trivial*;LCEBR†;
mp-21508;SM*;ES†;Line
mp-22214;SM*;ESFD†;Point
mp-22566;trivial*;LCEBR†;
mp-22801;TI*;NLC†;
mp-22803;SM*;ESFD†;Point
mp-23079;trivial*;LCEBR†;
mp-23241;TI*;SEBR†;
mp-23259;trivial*;LCEBR†;
mp-23390;trivial*;LCEBR†;
mp-23498;trivial*;LCEBR†;
mp-2408;SM*;ESFD†;Point
mp-24152;SM*;ESFD†;Point
mp-24239;trivial*;LCEBR†;
mp-2564;SM*;ESFD†;Point
mp-27355;trivial*;LCEBR†;
mp-27404;trivial*;LCEBR†;
mp-28049;trivial*;LCEBR†;
mp-28518;trivial*;LCEBR†;
mp-28637;trivial*;LCEBR†;
